,Rainfall (mm),Date,Year,Month,Day
14764,0.0,2012-06-03,2012,6,3
14765,0.0,2012-06-04,2012,6,4
14766,0.0,2012-06-05,2012,6,5
14767,0.0,2012-06-06,2012,6,6
14768,7.62,2012-06-07,2012,6,7
14769,0.0,2012-06-08,2012,6,8
14770,0.0,2012-06-09,2012,6,9
14771,0.0,2012-06-10,2012,6,10
14772,0.0,2012-06-11,2012,6,11
14773,0.0,2012-06-12,2012,6,12
14774,0.0,2012-06-13,2012,6,13
14775,0.0,2012-06-14,2012,6,14
14776,0.0,2012-06-15,2012,6,15
14777,0.0,2012-06-16,2012,6,16
14778,0.0,2012-06-17,2012,6,17
14779,0.0,2012-06-18,2012,6,18
14780,0.0,2012-06-19,2012,6,19
14781,0.0,2012-06-20,2012,6,20
14782,0.0,2012-06-21,2012,6,21
14783,0.0,2012-06-22,2012,6,22
14784,0.0,2012-06-23,2012,6,23
14785,5.08,2012-06-24,2012,6,24
14786,0.0,2012-06-25,2012,6,25
14787,0.0,2012-06-26,2012,6,26
14788,0.0,2012-06-27,2012,6,27
14789,0.0,2012-06-28,2012,6,28
14790,0.0,2012-06-29,2012,6,29
14791,0.0,2012-06-30,2012,6,30
14792,0.0,2012-07-01,2012,7,1
14793,0.0,2012-07-02,2012,7,2
14794,0.0,2012-07-03,2012,7,3
14795,0.0,2012-07-04,2012,7,4
14796,9.144,2012-07-05,2012,7,5
14797,7.62,2012-07-06,2012,7,6
14798,0.0,2012-07-07,2012,7,7
14799,3.048,2012-07-08,2012,7,8
14800,0.0,2012-07-09,2012,7,9
14801,0.0,2012-07-10,2012,7,10
14802,0.0,2012-07-11,2012,7,11
14803,0.0,2012-07-12,2012,7,12
14804,0.0,2012-07-13,2012,7,13
14805,0.0,2012-07-14,2012,7,14
14806,0.0,2012-07-15,2012,7,15
14807,0.0,2012-07-16,2012,7,16
14808,0.0,2012-07-17,2012,7,17
14809,5.08,2012-07-18,2012,7,18
14810,0.0,2012-07-19,2012,7,19
14811,0.0,2012-07-20,2012,7,20
14812,0.0,2012-07-21,2012,7,21
14813,8.382,2012-07-22,2012,7,22
14814,16.764,2012-07-23,2012,7,23
14815,5.587999999999999,2012-07-24,2012,7,24
14816,1.27,2012-07-25,2012,7,25
14817,0.0,2012-07-26,2012,7,26
14818,0.0,2012-07-27,2012,7,27
14819,11.937999999999999,2012-07-28,2012,7,28
14820,21.081999999999997,2012-07-29,2012,7,29
14821,0.0,2012-07-30,2012,7,30
14822,0.0,2012-07-31,2012,7,31
14823,0.0,2012-08-01,2012,8,1
14824,0.0,2012-08-02,2012,8,2
14825,0.0,2012-08-03,2012,8,3
14826,0.0,2012-08-04,2012,8,4
14827,0.0,2012-08-05,2012,8,5
14828,0.0,2012-08-06,2012,8,6
14829,9.398,2012-08-07,2012,8,7
14830,0.0,2012-08-08,2012,8,8
14831,0.0,2012-08-09,2012,8,9
14832,0.0,2012-08-10,2012,8,10
14833,0.0,2012-08-11,2012,8,11
14834,0.0,2012-08-12,2012,8,12
14835,45.72,2012-08-13,2012,8,13
14836,0.0,2012-08-14,2012,8,14
14837,1.778,2012-08-15,2012,8,15
14838,0.0,2012-08-16,2012,8,16
14839,27.94,2012-08-17,2012,8,17
14840,0.0,2012-08-18,2012,8,18
14841,0.0,2012-08-19,2012,8,19
14842,0.0,2012-08-20,2012,8,20
14843,0.0,2012-08-21,2012,8,21
14844,0.0,2012-08-22,2012,8,22
14845,6.604,2012-08-23,2012,8,23
14846,0.0,2012-08-24,2012,8,24
14847,16.51,2012-08-25,2012,8,25
14848,2.54,2012-08-26,2012,8,26
14849,0.0,2012-08-27,2012,8,27
14850,0.0,2012-08-28,2012,8,28
14851,0.0,2012-08-29,2012,8,29
14852,0.0,2012-08-30,2012,8,30
14853,0.0,2012-08-31,2012,8,31
14854,0.0,2012-09-01,2012,9,1
14855,22.86,2012-09-02,2012,9,2
14856,2.54,2012-09-03,2012,9,3
14857,0.0,2012-09-04,2012,9,4
14858,0.0,2012-09-05,2012,9,5
14859,0.0,2012-09-06,2012,9,6
14860,0.0,2012-09-07,2012,9,7
14861,0.0,2012-09-08,2012,9,8
14862,0.0,2012-09-09,2012,9,9
14863,0.0,2012-09-10,2012,9,10
14864,17.526,2012-09-11,2012,9,11
14865,0.0,2012-09-12,2012,9,12
14866,0.0,2012-09-13,2012,9,13
14867,0.0,2012-09-14,2012,9,14
14868,0.0,2012-09-15,2012,9,15
14869,0.0,2012-09-16,2012,9,16
14870,0.0,2012-09-17,2012,9,17
14871,0.0,2012-09-18,2012,9,18
14872,0.0,2012-09-19,2012,9,19
14873,0.0,2012-09-20,2012,9,20
14874,0.0,2012-09-21,2012,9,21
14875,0.0,2012-09-22,2012,9,22
14876,0.0,2012-09-23,2012,9,23
14877,4.3180000000000005,2012-09-24,2012,9,24
14878,8.636000000000001,2012-09-25,2012,9,25
14879,0.0,2012-09-26,2012,9,26
14880,0.0,2012-09-27,2012,9,27
14881,0.0,2012-09-28,2012,9,28
14882,0.0,2012-09-29,2012,9,29
14883,0.0,2012-09-30,2012,9,30
14884,0.0,2012-10-01,2012,10,1
14885,0.0,2012-10-02,2012,10,2
14886,0.0,2012-10-03,2012,10,3
14887,0.0,2012-10-04,2012,10,4
14888,0.0,2012-10-05,2012,10,5
14889,0.0,2012-10-06,2012,10,6
14890,0.0,2012-10-07,2012,10,7
14891,0.0,2012-10-08,2012,10,8
14892,0.0,2012-10-09,2012,10,9
14893,7.3660000000000005,2012-10-10,2012,10,10
14894,0.0,2012-10-11,2012,10,11
14895,2.54,2012-10-12,2012,10,12
14896,2.032,2012-10-13,2012,10,13
14897,6.35,2012-10-14,2012,10,14
14898,0.0,2012-10-15,2012,10,15
14899,0.0,2012-10-16,2012,10,16
14900,0.0,2012-10-17,2012,10,17
14901,0.0,2012-10-18,2012,10,18
14902,0.0,2012-10-19,2012,10,19
14903,1.524,2012-10-20,2012,10,20
14904,0.0,2012-10-21,2012,10,21
14905,0.0,2012-10-22,2012,10,22
14906,0.0,2012-10-23,2012,10,23
14907,4.064,2012-10-24,2012,10,24
14908,0.0,2012-10-25,2012,10,25
14909,0.0,2012-10-26,2012,10,26
14910,0.0,2012-10-27,2012,10,27
14911,0.0,2012-10-28,2012,10,28
14912,0.0,2012-10-29,2012,10,29
14913,0.0,2012-10-30,2012,10,30
14914,0.0,2012-10-31,2012,10,31
14915,0.0,2012-11-01,2012,11,1
14916,3.81,2012-11-02,2012,11,2
14917,0.0,2012-11-03,2012,11,3
14918,0.0,2012-11-04,2012,11,4
14919,19.05,2012-11-05,2012,11,5
14920,0.0,2012-11-06,2012,11,6
14921,0.0,2012-11-07,2012,11,7
14922,0.0,2012-11-08,2012,11,8
14923,0.0,2012-11-09,2012,11,9
14924,0.0,2012-11-10,2012,11,10
14925,0.0,2012-11-11,2012,11,11
14926,8.636000000000001,2012-11-12,2012,11,12
14927,3.81,2012-11-13,2012,11,13
14928,0.0,2012-11-14,2012,11,14
14929,4.572,2012-11-15,2012,11,15
14930,0.0,2012-11-16,2012,11,16
14931,0.0,2012-11-17,2012,11,17
14932,0.0,2012-11-18,2012,11,18
14933,0.0,2012-11-19,2012,11,19
14934,0.0,2012-11-20,2012,11,20
14935,0.0,2012-11-21,2012,11,21
14936,0.0,2012-11-22,2012,11,22
14937,0.0,2012-11-23,2012,11,23
14938,0.0,2012-11-24,2012,11,24
14939,5.587999999999999,2012-11-25,2012,11,25
14940,0.0,2012-11-26,2012,11,26
14941,0.0,2012-11-27,2012,11,27
14942,25.146,2012-11-28,2012,11,28
14943,0.0,2012-11-29,2012,11,29
14944,0.0,2012-11-30,2012,11,30
14945,0.0,2012-12-01,2012,12,1
14946,11.43,2012-12-02,2012,12,2
14947,0.0,2012-12-03,2012,12,3
14948,13.716,2012-12-04,2012,12,4
14949,2.286,2012-12-05,2012,12,5
14950,0.0,2012-12-06,2012,12,6
14951,0.0,2012-12-07,2012,12,7
14952,0.0,2012-12-08,2012,12,8
14953,0.0,2012-12-09,2012,12,9
14954,0.0,2012-12-10,2012,12,10
14955,0.0,2012-12-11,2012,12,11
14956,0.0,2012-12-12,2012,12,12
14957,0.0,2012-12-13,2012,12,13
14958,16.002,2012-12-14,2012,12,14
14959,0.0,2012-12-15,2012,12,15
14960,0.0,2012-12-16,2012,12,16
14961,0.0,2012-12-17,2012,12,17
14962,10.16,2012-12-18,2012,12,18
14963,0.0,2012-12-19,2012,12,19
14964,0.0,2012-12-20,2012,12,20
14965,0.0,2012-12-21,2012,12,21
14966,0.0,2012-12-22,2012,12,22
14967,0.0,2012-12-23,2012,12,23
14968,0.0,2012-12-24,2012,12,24
14969,0.0,2012-12-25,2012,12,25
14970,0.0,2012-12-26,2012,12,26
14971,0.0,2012-12-27,2012,12,27
14972,0.0,2012-12-28,2012,12,28
14973,0.0,2012-12-29,2012,12,29
14974,0.0,2012-12-30,2012,12,30
14975,0.0,2012-12-31,2012,12,31
14976,0.0,2013-01-01,2013,1,1
14977,0.0,2013-01-02,2013,1,2
14978,0.0,2013-01-03,2013,1,3
14979,0.0,2013-01-04,2013,1,4
14980,0.0,2013-01-05,2013,1,5
14981,0.0,2013-01-06,2013,1,6
14982,0.0,2013-01-07,2013,1,7
14983,0.0,2013-01-08,2013,1,8
14984,0.0,2013-01-09,2013,1,9
14985,0.0,2013-01-10,2013,1,10
14986,0.0,2013-01-11,2013,1,11
14987,0.0,2013-01-12,2013,1,12
14988,0.0,2013-01-13,2013,1,13
14989,0.0,2013-01-14,2013,1,14
14990,10.16,2013-01-15,2013,1,15
14991,0.0,2013-01-16,2013,1,16
14992,0.0,2013-01-17,2013,1,17
14993,0.0,2013-01-18,2013,1,18
14994,0.0,2013-01-19,2013,1,19
14995,0.0,2013-01-20,2013,1,20
14996,0.0,2013-01-21,2013,1,21
14997,0.0,2013-01-22,2013,1,22
14998,0.0,2013-01-23,2013,1,23
14999,0.0,2013-01-24,2013,1,24
15000,0.0,2013-01-25,2013,1,25
15001,0.0,2013-01-26,2013,1,26
15002,0.0,2013-01-27,2013,1,27
15003,0.0,2013-01-28,2013,1,28
15004,0.0,2013-01-29,2013,1,29
15005,7.62,2013-01-30,2013,1,30
15006,0.0,2013-01-31,2013,1,31
15007,0.0,2013-02-01,2013,2,1
15008,0.0,2013-02-02,2013,2,2
15009,0.0,2013-02-03,2013,2,3
15010,0.0,2013-02-04,2013,2,4
15011,0.0,2013-02-05,2013,2,5
15012,0.0,2013-02-06,2013,2,6
15013,0.0,2013-02-07,2013,2,7
15014,0.0,2013-02-08,2013,2,8
15015,0.0,2013-02-09,2013,2,9
15016,0.0,2013-02-10,2013,2,10
15017,0.0,2013-02-11,2013,2,11
15018,0.0,2013-02-12,2013,2,12
15019,0.0,2013-02-13,2013,2,13
15020,0.0,2013-02-14,2013,2,14
15021,0.0,2013-02-15,2013,2,15
15022,0.0,2013-02-16,2013,2,16
15023,0.0,2013-02-17,2013,2,17
15024,0.0,2013-02-18,2013,2,18
15025,0.0,2013-02-19,2013,2,19
15026,0.0,2013-02-20,2013,2,20
15027,0.0,2013-02-21,2013,2,21
15028,0.0,2013-02-22,2013,2,22
15029,0.0,2013-02-23,2013,2,23
15030,0.0,2013-02-24,2013,2,24
15031,0.0,2013-02-25,2013,2,25
15032,0.0,2013-02-26,2013,2,26
15033,0.0,2013-02-27,2013,2,27
15034,0.0,2013-02-28,2013,2,28
15035,0.0,2013-03-01,2013,3,1
15036,0.0,2013-03-02,2013,3,2
15037,0.0,2013-03-03,2013,3,3
15038,0.0,2013-03-04,2013,3,4
15039,0.0,2013-03-05,2013,3,5
15040,0.0,2013-03-06,2013,3,6
15041,0.0,2013-03-07,2013,3,7
15042,0.0,2013-03-08,2013,3,8
15043,0.0,2013-03-09,2013,3,9
15044,0.0,2013-03-10,2013,3,10
15045,0.0,2013-03-11,2013,3,11
15046,0.0,2013-03-12,2013,3,12
15047,0.0,2013-03-13,2013,3,13
15048,0.0,2013-03-14,2013,3,14
15049,0.0,2013-03-15,2013,3,15
15050,0.0,2013-03-16,2013,3,16
15051,0.0,2013-03-17,2013,3,17
15052,2.7939999999999996,2013-03-18,2013,3,18
15053,3.048,2013-03-19,2013,3,19
15054,0.0,2013-03-20,2013,3,20
15055,0.0,2013-03-21,2013,3,21
15056,0.0,2013-03-22,2013,3,22
15057,0.0,2013-03-23,2013,3,23
15058,0.0,2013-03-24,2013,3,24
15059,0.0,2013-03-25,2013,3,25
15060,0.0,2013-03-26,2013,3,26
15061,0.0,2013-03-27,2013,3,27
15062,61.976000000000006,2013-03-28,2013,3,28
15063,7.874,2013-03-29,2013,3,29
15064,30.48,2013-03-30,2013,3,30
15065,7.62,2013-03-31,2013,3,31
15066,4.064,2013-04-01,2013,4,1
15067,15.24,2013-04-02,2013,4,2
15068,15.494000000000002,2013-04-03,2013,4,3
15069,24.638,2013-04-04,2013,4,4
15070,0.0,2013-04-05,2013,4,5
15071,4.064,2013-04-06,2013,4,6
15072,2.7939999999999996,2013-04-07,2013,4,7
15073,6.096,2013-04-08,2013,4,8
15074,2.032,2013-04-09,2013,4,9
15075,9.398,2013-04-10,2013,4,10
15076,35.306,2013-04-11,2013,4,11
15077,38.354,2013-04-12,2013,4,12
15078,6.858,2013-04-13,2013,4,13
15079,11.175999999999998,2013-04-14,2013,4,14
15080,0.0,2013-04-15,2013,4,15
15081,0.0,2013-04-16,2013,4,16
15082,0.0,2013-04-17,2013,4,17
15083,3.556,2013-04-18,2013,4,18
15084,0.0,2013-04-19,2013,4,19
15085,2.032,2013-04-20,2013,4,20
15086,0.0,2013-04-21,2013,4,21
15087,4.3180000000000005,2013-04-22,2013,4,22
15088,0.0,2013-04-23,2013,4,23
15089,7.62,2013-04-24,2013,4,24
15090,7.112,2013-04-25,2013,4,25
15091,0.0,2013-04-26,2013,4,26
15092,0.0,2013-04-27,2013,4,27
15093,1.524,2013-04-28,2013,4,28
15094,4.8260000000000005,2013-04-29,2013,4,29
15095,11.43,2013-04-30,2013,4,30
15096,18.034000000000002,2013-05-01,2013,5,1
15097,2.54,2013-05-02,2013,5,2
15098,20.32,2013-05-03,2013,5,3
15099,38.1,2013-05-04,2013,5,4
15100,5.334,2013-05-05,2013,5,5
15101,3.302,2013-05-06,2013,5,6
15102,3.302,2013-05-07,2013,5,7
15103,0.0,2013-05-08,2013,5,8
15104,0.0,2013-05-09,2013,5,9
15105,24.13,2013-05-10,2013,5,10
15106,0.0,2013-05-11,2013,5,11
15107,0.0,2013-05-12,2013,5,12
15108,0.0,2013-05-13,2013,5,13
15109,0.0,2013-05-14,2013,5,14
15110,0.0,2013-05-15,2013,5,15
15111,0.0,2013-05-16,2013,5,16
15112,0.0,2013-05-17,2013,5,17
15113,0.0,2013-05-18,2013,5,18
15114,0.0,2013-05-19,2013,5,19
15115,0.0,2013-05-20,2013,5,20
15116,0.0,2013-05-21,2013,5,21
15117,0.0,2013-05-22,2013,5,22
15118,0.0,2013-05-23,2013,5,23
15119,0.0,2013-05-24,2013,5,24
15120,0.0,2013-05-25,2013,5,25
15121,0.0,2013-05-26,2013,5,26
15122,5.334,2013-05-27,2013,5,27
15123,3.81,2013-05-28,2013,5,28
15124,0.0,2013-05-29,2013,5,29
15125,0.0,2013-05-30,2013,5,30
15126,0.0,2013-05-31,2013,5,31
15127,0.0,2013-06-01,2013,6,1
15128,0.0,2013-06-02,2013,6,2
15129,0.0,2013-06-03,2013,6,3
15130,0.0,2013-06-04,2013,6,4
15131,0.0,2013-06-05,2013,6,5
15132,0.0,2013-06-06,2013,6,6
15133,0.0,2013-06-07,2013,6,7
15134,0.0,2013-06-08,2013,6,8
15135,0.0,2013-06-09,2013,6,9
15136,0.0,2013-06-10,2013,6,10
15137,0.0,2013-06-11,2013,6,11
15138,0.0,2013-06-12,2013,6,12
15139,0.0,2013-06-13,2013,6,13
15140,18.542,2013-06-14,2013,6,14
15141,0.0,2013-06-15,2013,6,15
15142,0.0,2013-06-16,2013,6,16
15143,9.652000000000001,2013-06-17,2013,6,17
15144,3.81,2013-06-18,2013,6,18
15145,0.0,2013-06-19,2013,6,19
15146,0.0,2013-06-20,2013,6,20
15147,0.0,2013-06-21,2013,6,21
15148,0.0,2013-06-22,2013,6,22
15149,0.0,2013-06-23,2013,6,23
15150,0.0,2013-06-24,2013,6,24
15151,0.0,2013-06-25,2013,6,25
15152,0.0,2013-06-26,2013,6,26
15153,0.0,2013-06-27,2013,6,27
15154,0.0,2013-06-28,2013,6,28
15155,0.0,2013-06-29,2013,6,29
15156,0.0,2013-06-30,2013,6,30
15157,0.0,2013-07-01,2013,7,1
15158,0.0,2013-07-02,2013,7,2
15159,0.0,2013-07-03,2013,7,3
15160,0.0,2013-07-04,2013,7,4
15161,0.0,2013-07-05,2013,7,5
15162,0.0,2013-07-06,2013,7,6
15163,0.0,2013-07-07,2013,7,7
15164,0.0,2013-07-08,2013,7,8
15165,18.542,2013-07-09,2013,7,9
15166,0.0,2013-07-10,2013,7,10
15167,0.0,2013-07-11,2013,7,11
15168,0.0,2013-07-12,2013,7,12
15169,6.858,2013-07-13,2013,7,13
15170,6.35,2013-07-14,2013,7,14
15171,0.0,2013-07-15,2013,7,15
15172,0.0,2013-07-16,2013,7,16
15173,0.0,2013-07-17,2013,7,17
15174,5.08,2013-07-18,2013,7,18
15175,0.0,2013-07-19,2013,7,19
15176,0.0,2013-07-20,2013,7,20
15177,0.0,2013-07-21,2013,7,21
15178,0.0,2013-07-22,2013,7,22
15179,0.0,2013-07-23,2013,7,23
15180,0.0,2013-07-24,2013,7,24
15181,0.0,2013-07-25,2013,7,25
15182,0.0,2013-07-26,2013,7,26
15183,5.08,2013-07-27,2013,7,27
15184,0.0,2013-07-28,2013,7,28
15185,38.1,2013-07-29,2013,7,29
15186,0.0,2013-07-30,2013,7,30
15187,0.0,2013-07-31,2013,7,31
15188,0.0,2013-08-01,2013,8,1
15189,0.0,2013-08-02,2013,8,2
15190,0.0,2013-08-03,2013,8,3
15191,3.81,2013-08-04,2013,8,4
15192,0.0,2013-08-05,2013,8,5
15193,0.0,2013-08-06,2013,8,6
15194,0.0,2013-08-07,2013,8,7
15195,0.0,2013-08-08,2013,8,8
15196,0.0,2013-08-09,2013,8,9
15197,0.0,2013-08-10,2013,8,10
15198,0.0,2013-08-11,2013,8,11
15199,0.0,2013-08-12,2013,8,12
15200,11.175999999999998,2013-08-13,2013,8,13
15201,0.0,2013-08-14,2013,8,14
15202,0.0,2013-08-15,2013,8,15
15203,1.016,2013-08-16,2013,8,16
15204,0.0,2013-08-17,2013,8,17
15205,22.098000000000003,2013-08-18,2013,8,18
15206,0.0,2013-08-19,2013,8,19
15207,0.0,2013-08-20,2013,8,20
15208,0.0,2013-08-21,2013,8,21
15209,0.0,2013-08-22,2013,8,22
15210,0.0,2013-08-23,2013,8,23
15211,0.0,2013-08-24,2013,8,24
15212,0.0,2013-08-25,2013,8,25
15213,0.0,2013-08-26,2013,8,26
15214,0.0,2013-08-27,2013,8,27
15215,0.0,2013-08-28,2013,8,28
15216,0.0,2013-08-29,2013,8,29
15217,0.0,2013-08-30,2013,8,30
15218,13.462,2013-08-31,2013,8,31
15219,0.0,2013-09-01,2013,9,1
15220,0.0,2013-09-02,2013,9,2
15221,0.0,2013-09-03,2013,9,3
15222,0.0,2013-09-04,2013,9,4
15223,3.048,2013-09-05,2013,9,5
15224,0.0,2013-09-06,2013,9,6
15225,0.0,2013-09-07,2013,9,7
15226,0.0,2013-09-08,2013,9,8
15227,5.8420000000000005,2013-09-09,2013,9,9
15228,1.524,2013-09-10,2013,9,10
15229,0.0,2013-09-11,2013,9,11
15230,0.0,2013-09-12,2013,9,12
15231,0.0,2013-09-13,2013,9,13
15232,0.0,2013-09-14,2013,9,14
15233,6.35,2013-09-15,2013,9,15
15234,0.0,2013-09-16,2013,9,16
15235,5.08,2013-09-17,2013,9,17
15236,11.684000000000001,2013-09-18,2013,9,18
15237,0.0,2013-09-19,2013,9,19
15238,0.0,2013-09-20,2013,9,20
15239,0.0,2013-09-21,2013,9,21
15240,0.0,2013-09-22,2013,9,22
15241,0.0,2013-09-23,2013,9,23
15242,0.0,2013-09-24,2013,9,24
15243,0.0,2013-09-25,2013,9,25
15244,0.0,2013-09-26,2013,9,26
15245,0.0,2013-09-27,2013,9,27
15246,0.0,2013-09-28,2013,9,28
15247,0.0,2013-09-29,2013,9,29
15248,0.0,2013-09-30,2013,9,30
15249,0.0,2013-10-01,2013,10,1
15250,6.096,2013-10-02,2013,10,2
15251,2.54,2013-10-03,2013,10,3
15252,0.0,2013-10-04,2013,10,4
15253,1.27,2013-10-05,2013,10,5
15254,0.0,2013-10-06,2013,10,6
15255,12.7,2013-10-07,2013,10,7
15256,0.0,2013-10-08,2013,10,8
15257,0.0,2013-10-09,2013,10,9
15258,0.0,2013-10-10,2013,10,10
15259,0.0,2013-10-11,2013,10,11
15260,0.0,2013-10-12,2013,10,12
15261,0.0,2013-10-13,2013,10,13
15262,0.0,2013-10-14,2013,10,14
15263,0.0,2013-10-15,2013,10,15
15264,0.0,2013-10-16,2013,10,16
15265,0.0,2013-10-17,2013,10,17
15266,1.524,2013-10-18,2013,10,18
15267,0.0,2013-10-19,2013,10,19
15268,0.0,2013-10-20,2013,10,20
15269,0.0,2013-10-21,2013,10,21
15270,3.048,2013-10-22,2013,10,22
15271,0.0,2013-10-23,2013,10,23
15272,0.0,2013-10-24,2013,10,24
15273,0.0,2013-10-25,2013,10,25
15274,0.0,2013-10-26,2013,10,26
15275,9.398,2013-10-27,2013,10,27
15276,2.032,2013-10-28,2013,10,28
15277,0.0,2013-10-29,2013,10,29
15278,0.0,2013-10-30,2013,10,30
15279,0.0,2013-10-31,2013,10,31
15280,0.0,2013-11-01,2013,11,1
15281,0.0,2013-11-02,2013,11,2
15282,4.064,2013-11-03,2013,11,3
15283,2.032,2013-11-04,2013,11,4
15284,0.0,2013-11-05,2013,11,5
15285,27.94,2013-11-06,2013,11,6
15286,5.08,2013-11-07,2013,11,7
15287,8.89,2013-11-08,2013,11,8
15288,0.0,2013-11-09,2013,11,9
15289,3.81,2013-11-10,2013,11,10
15290,5.08,2013-11-11,2013,11,11
15291,7.874,2013-11-12,2013,11,12
15292,0.0,2013-11-13,2013,11,13
15293,0.0,2013-11-14,2013,11,14
15294,0.0,2013-11-15,2013,11,15
15295,0.0,2013-11-16,2013,11,16
15296,4.3180000000000005,2013-11-17,2013,11,17
15297,1.778,2013-11-18,2013,11,18
15298,12.7,2013-11-19,2013,11,19
15299,0.0,2013-11-20,2013,11,20
15300,0.0,2013-11-21,2013,11,21
15301,1.27,2013-11-22,2013,11,22
15302,0.0,2013-11-23,2013,11,23
15303,0.0,2013-11-24,2013,11,24
15304,0.762,2013-11-25,2013,11,25
15305,2.54,2013-11-26,2013,11,26
15306,0.0,2013-11-27,2013,11,27
15307,0.0,2013-11-28,2013,11,28
15308,1.778,2013-11-29,2013,11,29
15309,0.0,2013-11-30,2013,11,30
15310,3.81,2013-12-01,2013,12,1
15311,0.0,2013-12-02,2013,12,2
15312,2.54,2013-12-03,2013,12,3
15313,0.0,2013-12-04,2013,12,4
15314,0.0,2013-12-05,2013,12,5
15315,0.0,2013-12-06,2013,12,6
15316,0.0,2013-12-07,2013,12,7
15317,0.0,2013-12-08,2013,12,8
15318,0.0,2013-12-09,2013,12,9
15319,0.0,2013-12-10,2013,12,10
15320,0.0,2013-12-11,2013,12,11
15321,3.048,2013-12-12,2013,12,12
15322,3.81,2013-12-13,2013,12,13
15323,0.0,2013-12-14,2013,12,14
15324,0.0,2013-12-15,2013,12,15
15325,0.0,2013-12-16,2013,12,16
15326,0.0,2013-12-17,2013,12,17
15327,0.0,2013-12-18,2013,12,18
15328,0.0,2013-12-19,2013,12,19
15329,0.0,2013-12-20,2013,12,20
15330,0.0,2013-12-21,2013,12,21
15331,0.0,2013-12-22,2013,12,22
15332,0.0,2013-12-23,2013,12,23
15333,0.0,2013-12-24,2013,12,24
15334,0.0,2013-12-25,2013,12,25
15335,0.0,2013-12-26,2013,12,26
15336,0.0,2013-12-27,2013,12,27
15337,0.0,2013-12-28,2013,12,28
15338,0.0,2013-12-29,2013,12,29
15339,0.0,2013-12-30,2013,12,30
15340,0.0,2013-12-31,2013,12,31
15341,0.0,2014-01-01,2014,1,1
15342,0.0,2014-01-02,2014,1,2
15343,0.0,2014-01-03,2014,1,3
15344,0.0,2014-01-04,2014,1,4
15345,0.0,2014-01-05,2014,1,5
15346,0.0,2014-01-06,2014,1,6
15347,0.0,2014-01-07,2014,1,7
15348,1.27,2014-01-08,2014,1,8
15349,0.0,2014-01-09,2014,1,9
15350,0.0,2014-01-10,2014,1,10
15351,0.0,2014-01-11,2014,1,11
15352,0.0,2014-01-12,2014,1,12
15353,0.0,2014-01-13,2014,1,13
15354,0.0,2014-01-14,2014,1,14
15355,0.0,2014-01-15,2014,1,15
15356,0.0,2014-01-16,2014,1,16
15357,0.0,2014-01-17,2014,1,17
15358,0.0,2014-01-18,2014,1,18
15359,0.0,2014-01-19,2014,1,19
15360,0.0,2014-01-20,2014,1,20
15361,0.0,2014-01-21,2014,1,21
15362,0.0,2014-01-22,2014,1,22
15363,0.0,2014-01-23,2014,1,23
15364,0.0,2014-01-24,2014,1,24
15365,0.0,2014-01-25,2014,1,25
15366,0.0,2014-01-26,2014,1,26
15367,0.0,2014-01-27,2014,1,27
15368,0.0,2014-01-28,2014,1,28
15369,0.0,2014-01-29,2014,1,29
15370,0.0,2014-01-30,2014,1,30
15371,0.0,2014-01-31,2014,1,31
15372,0.0,2014-02-01,2014,2,1
15373,0.0,2014-02-02,2014,2,2
15374,0.0,2014-02-03,2014,2,3
15375,0.0,2014-02-04,2014,2,4
15376,0.0,2014-02-05,2014,2,5
15377,0.0,2014-02-06,2014,2,6
15378,12.192,2014-02-07,2014,2,7
15379,1.524,2014-02-08,2014,2,8
15380,0.0,2014-02-09,2014,2,9
15381,0.0,2014-02-10,2014,2,10
15382,0.0,2014-02-11,2014,2,11
15383,0.0,2014-02-12,2014,2,12
15384,0.0,2014-02-13,2014,2,13
15385,0.0,2014-02-14,2014,2,14
15386,0.0,2014-02-15,2014,2,15
15387,0.0,2014-02-16,2014,2,16
15388,0.508,2014-02-17,2014,2,17
15389,0.0,2014-02-18,2014,2,18
15390,0.0,2014-02-19,2014,2,19
15391,0.0,2014-02-20,2014,2,20
15392,0.0,2014-02-21,2014,2,21
15393,0.0,2014-02-22,2014,2,22
15394,0.0,2014-02-23,2014,2,23
15395,0.0,2014-02-24,2014,2,24
15396,0.0,2014-02-25,2014,2,25
15397,0.0,2014-02-26,2014,2,26
15398,0.0,2014-02-27,2014,2,27
15399,0.0,2014-02-28,2014,2,28
15400,0.0,2014-03-01,2014,3,1
15401,0.0,2014-03-02,2014,3,2
15402,0.0,2014-03-03,2014,3,3
15403,0.0,2014-03-04,2014,3,4
15404,0.0,2014-03-05,2014,3,5
15405,0.0,2014-03-06,2014,3,6
15406,0.0,2014-03-07,2014,3,7
15407,0.0,2014-03-08,2014,3,8
15408,0.0,2014-03-09,2014,3,9
15409,0.0,2014-03-10,2014,3,10
15410,0.0,2014-03-11,2014,3,11
15411,0.0,2014-03-12,2014,3,12
15412,23.114,2014-03-13,2014,3,13
15413,10.414000000000001,2014-03-14,2014,3,14
15414,0.0,2014-03-15,2014,3,15
15415,0.0,2014-03-16,2014,3,16
15416,2.54,2014-03-17,2014,3,17
15417,0.0,2014-03-18,2014,3,18
15418,0.0,2014-03-19,2014,3,19
15419,0.0,2014-03-20,2014,3,20
15420,0.0,2014-03-21,2014,3,21
15421,0.0,2014-03-22,2014,3,22
15422,0.0,2014-03-23,2014,3,23
15423,0.0,2014-03-24,2014,3,24
